Episode,Reward,Actor_Loss,Critic_Loss,Duration
1401,0.5333747146651149,"[-8.128609764457284e-12, -3.0020434922672923e-12, 2.744471750554256e-12, 9.01678818415741e-12, 1.5729641547612694e-11, 2.2801319859988567e-11, 3.01501081045874e-11, 3.770140102887787e-11, 4.5389476899249104e-11, 5.31503799305888e-11, 6.09254938166437e-11, 6.866152785223179e-11, 7.631229675952866e-11, 8.383161526070992e-11, 9.118218680104206e-11, 9.832847036594927e-11, 7.51310194613275e-11, -7.407586349872375e-11, -6.251178047422812e-11, -5.0780719906828864e-11, -3.898393066692485e-11, -2.7206684821701188e-11, -1.5537795008957467e-11, -4.05009402751344e-12, 7.194246066932752e-12, 3.075584578682289e-11, 4.246559007214934e-11, 5.226220151088867e-11, 6.157919313354299e-11, 7.039525212748643e-11, 7.86784040696098e-11, 5.871037683791158e-11, 5.569589928144936e-11, 5.347012416168084e-11, 4.6169297551745814e-11, 1.4939162754079582e-11, 2.453593231366291e-11, 3.447642518694671e-11, 3.9026563231070455e-11, 3.9750428643126057e-11, 6.509460505343956e-12, 1.095124164962602e-11, 1.7576164482169254e-11, 2.060396471492698e-11, 1.0386359307335002e-11, 1.7641001506807363e-11, 1.187494720611415e-11, -1.2091662740520981e-11, -9.350743269964656e-12, 3.3489214873450024e-11, 1.4908076943070947e-12, 1.0285551056699038e-11, 3.3145045735816225e-11, 8.006263013671244e-11, 8.312640159546802e-11, 8.389334366087908e-11, 8.261636513795523e-11, 7.415135866439826e-11, 3.880396351463311e-11, -1.4626457822686234e-09]","[4.649564289138652e-09, 6.341815961263819e-10, 5.300260230711729e-10, 5.7211515525068535e-09, 1.7410744845847148e-08, 3.658471214862402e-08, 6.396721374812842e-08, 1.0002180772517022e-07, 1.449739670533745e-07, 1.9878903856351826e-07, 2.61202785623027e-07, 3.317467189845047e-07, 4.0979699633680866e-07, 4.94533139772102e-07, 5.850590127920441e-07, 6.803591645621054e-07, 3.9720828226563754e-07, 3.8612967045992264e-07, 2.749814882463397e-07, 1.8145853175610682e-07, 1.0694265739630282e-07, 5.2087191448890735e-08, 1.6988634499170985e-08, 1.1542766742422828e-09, 3.642086632282826e-09, 6.656333084720245e-08, 1.26897788277347e-07, 1.9220075841985818e-07, 2.668380147952121e-07, 3.4871163734351285e-07, 4.3560294216149487e-07, 2.4255456310129375e-07, 2.182861322808094e-07, 2.0118800136970094e-07, 1.4999825737049832e-07, 1.5704792133419687e-08, 4.236281370140205e-08, 8.364195736021429e-08, 1.0717668885718012e-07, 1.11189393692257e-07, 2.9817392999120784e-09, 8.439299037377168e-09, 2.173841728847492e-08, 2.987317060387795e-08, 7.591129502770855e-09, 2.189909587002603e-08, 9.923001087486227e-09, 1.0288491836263347e-08, 6.15278850091272e-09, 7.892046482993464e-08, 1.5639502193298682e-10, 7.444488581143105e-09, 7.730666595762159e-08, 4.510653184297553e-07, 4.862478704126261e-07, 4.95261701871641e-07, 4.802992066288425e-07, 3.869171223414014e-07, 1.059575467365903e-07, 0.00015054210962262005]",60
1402,0.44089590292423964,"[1.2915892314002697e-11, 1.8454572939252678e-11, 2.4643401902446627e-11, 3.1370465253255375e-11, 3.8534512386556585e-11, 4.6034294431951395e-11, 5.378098660857589e-11, 6.16911036144252e-11, 6.968115667804753e-11, 7.768719695322446e-11, 8.563461745270118e-11, 9.346835805335019e-11, 8.306245274924962e-11, -1.1046276393589238e-10, -1.0123636651204748e-10, -9.105784182228405e-11, -8.134293932871017e-11, -7.071677271541787e-11, -5.938716879372308e-11, -4.7535315961244606e-11, -3.535661000086954e-11, -5.1722189031710997e-11, -9.196911288089638e-11, -7.547207997449235e-11, -5.110579320843911e-11, -3.22621963866343e-11, -5.964118782175731e-11, -4.209344331429499e-11, -2.694111947421085e-11, -1.2454927714178332e-11, 1.2851942817262985e-12, 2.899902887265604e-11, 1.5537795008957467e-11, 1.513545018483331e-11, 2.841993654301156e-11, 7.971402184170362e-12, -4.953549376240929e-11, -9.382984667016814e-11, -7.962431408659043e-11, -6.603385199754896e-11, -3.919931393370213e-11, 5.838885624998014e-11, 6.798828861009909e-11, 3.656453265166171e-11, 3.8985040889949474e-11, 4.5258914671553185e-11, 4.9797062307010975e-11, 5.250534035328158e-11, 5.327450286474189e-11, 1.091649770579295e-09]","[1.1738929828197797e-08, 2.396556730843713e-08, 4.2734733085580956e-08, 6.925029083504342e-08, 1.0449113574395597e-07, 1.4912231449670799e-07, 2.0353411400719779e-07, 2.678087582808075e-07, 3.416728020511073e-07, 4.246964522280905e-07, 5.160341629562026e-07, 6.147646445242572e-07, 4.854999815506744e-07, 8.586407602706458e-07, 7.211951356111967e-07, 5.834644412061607e-07, 4.656069449993083e-07, 3.51904304807249e-07, 2.481789351804764e-07, 1.590056086797631e-07, 8.796723705017939e-08, 1.8824934500116797e-07, 5.952010155851895e-07, 4.008227563190303e-07, 1.8378918298367353e-07, 7.324324258206616e-08, 2.5030658434843644e-07, 1.2468339605220535e-07, 5.10753039861811e-08, 1.0915964132607314e-08, 1.1622974804836872e-10, 5.917613776773578e-08, 1.6988634499170985e-08, 1.6120198509383954e-08, 5.6836313433450414e-08, 4.471457870636186e-09, 1.7266832230689033e-07, 6.195290893629135e-07, 4.461399782940134e-07, 3.068407181672228e-07, 1.0812762241130258e-07, 2.399051766133198e-07, 3.25272935697285e-07, 9.408053358583857e-08, 1.0694874674754828e-07, 1.441411399127901e-07, 1.744966624528388e-07, 1.939932587902149e-07, 1.9971859899214905e-07, 8.385835826629773e-05]",50
1403,0.34531234484165907,"[-3.7266193603224806e-11, 3.901235237635525e-11, 3.4195582476748143e-10, 3.280860305654443e-10, 6.73079439406088e-11, 9.102053312448621e-12, 1.3981706417642847e-11, 2.7236882887970992e-11, 5.4697586737706416e-11, 5.754508675126502e-11, 5.0585320654494836e-11, 2.7393202289838214e-11, 2.7682748454660455e-11, 3.1073813661075533e-11, 2.6455285878634882e-11, -1.1414870784709485e-11, -5.350387233954423e-12, 2.771117016409086e-11, 3.147615848519969e-11, 2.1634251681779126e-11, -2.172484588058854e-11, -3.262901407397045e-11, -2.5353056459787027e-11, -1.8088643430336226e-11, -1.0967228861180622e-11, 4.5192301290075676e-11, 8.102585963287723e-11, 6.508216882084028e-11, 2.94360126551485e-11, 3.146638852258299e-11, 3.274003637643297e-11, 3.3129946702681323e-11, 3.2512218611779886e-11, 3.077272117679719e-11, 1.4892977476255176e-11, -2.2781778633712557e-12, -5.6130664352616044e-12, -1.0495938319865505e-11, -1.8445998062333047e-09]","[9.772592335366426e-08, 2.6774662487127898e-08, 2.0571205823216587e-06, 1.8936303831651458e-06, 3.187956281180959e-07, 5.829864591078149e-09, 1.3756249472862692e-08, 5.2202885569840873e-08, 2.1053098464562936e-07, 2.3302160911953251e-07, 1.8006474533649452e-07, 5.280381643046894e-08, 5.3925987231195904e-08, 6.794677176458208e-08, 4.9249816669316715e-08, 9.168993564401262e-09, 2.0144206303029932e-09, 5.403677505455562e-08, 6.971771426833584e-08, 3.293544281746108e-08, 3.3211854599812796e-08, 7.491824760563759e-08, 4.523143104506744e-08, 2.3024579576258475e-08, 8.463957534843303e-09, 1.4371714485150733e-07, 4.619840865416336e-07, 2.980600299906655e-07, 6.097301508134478e-08, 6.967444221572805e-08, 7.54289430915378e-08, 7.723625117250776e-08, 7.438286786509707e-08, 6.663639595672066e-08, 1.560783857712522e-08, 3.652203539594723e-10, 2.217073191701502e-09, 7.752151809370389e-09, 0.00023943300766404718]",39
1404,0.32706373557448387,"[4.071765494217949e-11, 5.3974609504070514e-11, 4.61497550244272e-12, -3.196554479445446e-11, -1.2162006124416536e-10, -8.329337913837165e-11, -1.521449806418662e-11, -8.514079198607138e-12, -1.261213464394395e-12, 6.384227348166238e-12, 2.1428194288408697e-11, 4.3346663064491864e-11, 5.272050157545394e-11, 6.005330260849817e-11, 3.15623117919106e-11, 8.003376607279566e-12, 7.086776478149037e-12, -2.4334315812390983e-11, -4.53450679782641e-11, -4.857537289071345e-11, -5.895995497384732e-11, -4.60911378508122e-11, -3.3558936879396484e-11, -2.1764813909475045e-11, -6.699619331529405e-11, 8.52873414253219e-12, 4.82147724523152e-11, 5.623147086852853e-11, 7.850343292092887e-11, 9.85638376471698e-11, 1.0127544636251429e-10, 1.0389313020997548e-10, 1.0498325819785492e-10, 1.045976777414026e-10, 1.0244906312184554e-10, 8.468892948032547e-11, 9.695654279440191e-10]","[2.9166562498517123e-08, 2.0500229425124417e-07, 1.498713153580411e-09, 7.1902491072251e-08, 1.040854726852558e-06, 4.882032840214379e-07, 1.6289019910686875e-08, 5.100996958162796e-09, 1.1193268534270828e-10, 2.8681137465014217e-09, 3.23110356248435e-08, 1.3221814754160732e-07, 1.955864519231909e-07, 2.537777277211717e-07, 7.009988678419177e-08, 4.507401119013821e-09, 3.53408635689334e-09, 4.166946965256102e-08, 1.4469041786924208e-07, 1.660397117575485e-07, 2.4462113401568786e-07, 1.494908161703279e-07, 7.924941769488214e-08, 3.333417097906022e-08, 3.158493200317025e-07, 5.1185726768210316e-09, 1.6358366394797486e-07, 2.2250438291848695e-07, 4.336676511229598e-07, 6.836202146587311e-07, 7.217520305857761e-07, 7.595447186758975e-07, 7.755677984278009e-07, 7.698812964918034e-07, 7.385768299172923e-07, 5.046996420787764e-07, 6.615062739001587e-05]",37
1405,0.48444596864283085,"[7.840306875950276e-11, 5.769962979629284e-11, 6.250645140370992e-11, 6.197532070872924e-11, 6.701839777578655e-11, 5.5615963223676346e-11, 3.8616224801169e-11, -8.243184607126253e-11, -1.333191473884554e-10, -9.770852182899858e-11, -5.864109892117497e-11, -4.7810651271351645e-11, -3.687006602803855e-11, -2.3634431217667284e-11, -2.337685817491164e-12, 7.970514005750662e-12, 1.8147263206036435e-11, 2.9451999866703105e-11, 3.939959816734451e-11, 4.8808963815094586e-11, 5.7877265480232865e-11, 6.656009771122129e-11, 7.482903879862945e-11, 7.137402474599597e-11, 4.2929219207232805e-11, 5.1437971937406957e-11, 5.95648044776631e-11, 6.727241680382079e-11, 2.3263172638232632e-11, 3.1946004869221056e-11, 4.0865980738269414e-11, 4.940137882103457e-11, 5.8110856404614e-11, 6.614531838922133e-11, 7.286616449109218e-11, 6.498180465941417e-11, 7.105694505016302e-11, 2.6607164388403604e-11, 8.610002467934752e-12, 9.487522746598476e-12, 1.5509373299527063e-11, 2.452438599420681e-11, 8.558665581803737e-11, 9.21280968180227e-11, 9.524293853591104e-11, 5.819256881922641e-11, 7.643442129223743e-11, 8.870550127770827e-11, 8.823965169657555e-11, 8.631540621140132e-11, 7.993650880111502e-11, 3.787703831137357e-11, 2.6643357659006384e-11, -3.387129465792782e-09]","[4.3255948867226834e-07, 2.342748928185756e-07, 2.7493459242577956e-07, 2.7028210070056957e-07, 3.1605873118678574e-07, 2.176600020220576e-07, 1.0493475599560043e-07, 4.7815620973779e-07, 1.2507334758993238e-06, 6.718070721944969e-07, 2.4198246251216915e-07, 1.6085293452761107e-07, 9.565937375555222e-08, 3.9307007426714335e-08, 3.84549281307045e-10, 4.470461334449283e-09, 2.3174052898866648e-08, 6.10392589805997e-08, 1.0923537274720729e-07, 1.67640465065233e-07, 2.357196109414872e-07, 3.1175082426670997e-07, 3.940216117825912e-07, 3.5847600088345644e-07, 1.296837979225529e-07, 1.8618614205934136e-07, 2.496658453310374e-07, 3.184591719218588e-07, 3.808180792930216e-08, 7.181461114669219e-08, 1.1751777861945811e-07, 1.717346123086827e-07, 2.376261534209334e-07, 3.078774852838251e-07, 3.7362121929618297e-07, 2.9714144034187484e-07, 3.552980274434958e-07, 4.9816918590295245e-08, 5.21658449770257e-09, 6.334106572580822e-09, 1.692654016949291e-08, 4.2322952253925905e-08, 5.154562927600637e-07, 5.972606231807731e-07, 6.383299933077069e-07, 2.382949020329761e-07, 4.1110965298685187e-07, 5.537079914574861e-07, 5.479074616232538e-07, 5.242716270004166e-07, 4.4964531298319343e-07, 1.0095590852188252e-07, 4.9952543434983454e-08, 0.0008073154604062438]",54
1406,0.5458875335752964,"[1.3747227314842014e-11, 1.691447155949266e-11, 2.07442969052396e-11, 2.51585453858727e-11, 3.007372476049319e-11, 3.5413453419730345e-11, 4.110312437632935e-11, 4.707168682616114e-11, 5.325163227043461e-11, 5.95772389755389e-11, 6.598988716577381e-11, 7.243983884963612e-11, 7.887202696510442e-11, 8.524559530487252e-11, 9.151614188684931e-11, 9.764990205329838e-11, -7.86588641443764e-11, -6.899015386752083e-11, -5.88222873187938e-11, -4.829026761798971e-11, -3.750955449022264e-11, -2.6597394425786902e-11, -1.564260006248208e-11, -4.746425908558338e-12, 6.0111924118921856e-12, 1.656097654845201e-11, 2.6835426242266536e-11, 4.8522970363951146e-11, 6.316725614796681e-11, 7.16369255582272e-11, 7.974244181641055e-11, 8.714096805251259e-11, 7.601386881050942e-11, 3.957723385128453e-11, -1.4029668052306654e-11, -2.382716593474221e-11, -1.0935254438071418e-11, -2.6907368694262246e-11, -3.7599260510612353e-11, -2.5400129916031133e-11, -1.3518077282559382e-11, -2.02415883533702e-12, 8.996360080504306e-12, 1.9076297833042766e-11, -1.4415137920137377e-12, 1.0382806593656202e-11, 2.1177727974053262e-11, 3.1159966967786445e-11, 2.911360388879736e-11, -2.5568883815774157e-11, -1.6496139523813902e-11, -7.809753711784939e-12, 7.098478055356239e-11, 7.959278375269108e-11, 8.441170679107657e-11, 8.795587869148136e-11, 9.780688758898037e-11, 1.2231461676837085e-10, 1.2965607754100716e-10, 1.517461850619739e-10, 2.403786503180072e-09]","[1.3298722123522566e-08, 2.0132446820753103e-08, 3.0281483986982494e-08, 4.454005519960447e-08, 6.364351179399819e-08, 8.825031727610622e-08, 1.1888563733464252e-07, 1.5591905366818537e-07, 1.9954715924086486e-07, 2.4977009616122814e-07, 3.0643226978099847e-07, 3.6926203961229476e-07, 4.377495770313544e-07, 5.113562906444713e-07, 5.893524530620198e-07, 6.710012030453072e-07, 4.3538659610931063e-07, 3.349299220190005e-07, 2.4348011606889486e-07, 1.640963489535352e-07, 9.900645636662375e-08, 4.9780343402971994e-08, 1.7218589221101865e-08, 1.5853061086090747e-09, 2.5427340233363793e-09, 1.9299745801504287e-08, 5.0675343032935416e-08, 1.6568165506214427e-07, 2.8077840852347435e-07, 3.6112169254920445e-07, 4.4746471417056455e-07, 5.343483735487098e-07, 4.065981329404167e-07, 1.1022258661341766e-07, 1.3850788072033993e-08, 3.9950705854607804e-08, 8.414676955226241e-09, 5.094741339917164e-08, 9.948058732334175e-08, 4.5399552561775636e-08, 1.2859069364878906e-08, 2.883160932221074e-10, 5.695257598858916e-09, 2.560754275293675e-08, 1.4622353328164195e-10, 7.585937211729288e-09, 3.1560105639982794e-08, 6.832406285184334e-08, 5.964466964769599e-08, 4.6004807074950804e-08, 1.914892244769817e-08, 4.291947242052174e-09, 3.545767128798616e-07, 4.457866964457935e-07, 5.01400904795446e-07, 5.443890813694452e-07, 6.73160400310735e-07, 1.052777065524424e-06, 1.1829474715341348e-06, 1.6203740642595221e-06, 0.0004066038818564266]",61
1407,0.13738957047462463,"[4.098943840596947e-12, 7.528467432793562e-11, 1.2500224466638343e-10, 1.6620217702101314e-10, 1.5508928863372518e-10, 3.891376457176854e-11, 1.5051073234961798e-11, 2.146727457255637e-12, -4.6386013086152644e-11, 4.769563216600048e-11, -2.380673783108911e-11, 2.6978867057048106e-11, 9.097080033715343e-11, 7.44036013355931e-11, 4.392531477437345e-11, 5.4214415075304334e-12, -2.282485658811062e-11, -3.5058906888707497e-09]","[1.182288933421205e-09, 3.988346293226641e-07, 1.0995509001077153e-06, 1.9438070921751205e-06, 1.69255713444727e-06, 1.0655804061343588e-07, 1.5940965880645308e-08, 3.2428998375522156e-10, 1.5140972209337633e-07, 1.6007993508537766e-07, 3.9882230851162603e-08, 5.121852808542826e-08, 5.823495143886248e-07, 3.8955397485551657e-07, 1.3577175650425488e-07, 2.068279769673609e-09, 3.6660281921285787e-08, 0.0008649209630675614]",18
1408,0.05752628017216921,"[-3.042144661180579e-11, 4.1801676703423496e-11, 1.5471891823271022e-10, -4.911360901305173e-11, 3.047449237403299e-10, 1.8440096671845652e-10, -4.88370524576176e-11, 3.973111076249758e-11, 1.2592239750919276e-10, -7.720225153606819e-11]","[6.512375705369777e-08, 1.2296092677388515e-07, 1.6844827541717677e-06, 1.6973967831290793e-07, 6.535106876981445e-06, 2.3927980237203883e-06, 1.6783346268312016e-07, 1.1108134856385732e-07, 1.1157982271470246e-06, 4.1941083850360883e-07]",10
1409,0.2673713294789195,"[1.1370994423831604e-10, -9.334756578827097e-11, -1.1746160988312937e-10, -3.609735080289944e-11, -1.0523138783968822e-11, 9.947599384843575e-13, 3.517187084113582e-13, -4.318501459210644e-11, -7.308643273917781e-11, -9.016433433206572e-11, -7.223822234836419e-11, -7.360690529312208e-11, -7.537171581306623e-11, -7.02211691572252e-11, -6.771561783525115e-11, -5.025136556868759e-11, -5.067680303172395e-11, -9.78159914177823e-11, -1.0481128465134049e-10, -9.224800090468221e-11, -4.904122247184617e-11, -7.397638751571733e-11, -1.6964209550995868e-11, -8.801182872775204e-12, -1.6096015579419864e-12, 4.418965627445148e-12, 9.114043721114573e-12, 1.2293945375607684e-11, 3.148148842307963e-12, -3.6902928629567455e-11, 2.983307378912059e-09]","[9.098642408389424e-07, 6.131767236183805e-07, 9.708935522212414e-07, 9.16917741733414e-08, 7.792383627247546e-09, 6.963318810448982e-11, 8.705036691480927e-12, 1.3123384690061357e-07, 3.758834736800054e-07, 5.72070064208674e-07, 3.67209423757231e-07, 3.812561431004724e-07, 3.9975742538445047e-07, 3.4698908280006435e-07, 3.2266910920952796e-07, 1.776950853127346e-07, 1.8071662566399027e-07, 6.732857400493231e-07, 7.730290008112206e-07, 5.988162570247368e-07, 1.6923969781146297e-07, 3.850933012472524e-07, 2.0251022192496748e-08, 5.4508193514379855e-09, 1.8231249843125852e-10, 1.3741082716123287e-09, 5.8452345186310595e-09, 1.0635606173536871e-08, 6.974132382708831e-10, 9.582997506640822e-08, 0.0006262902752496302]",31
1410,0.10415088012814522,"[-6.708768263141707e-11, 1.4688815719310355e-09, 6.908367211622135e-10, 2.46434039841148e-10, 5.721823709281537e-11, 6.812151537305411e-11, 4.762679833847372e-11, 1.3985258784376953e-10, 1.9763038427988988e-10, 1.5035107880922993e-10, 6.966961035859143e-11, 7.041368182969521e-11, 1.583786574110846e-10, 1.7360547721612107e-10, -3.0425424402125145e-09]","[3.519027913512218e-08, 3.098538854828803e-06, 1.1102096095783054e-06, 2.6709207645581046e-07, 2.3038205654302146e-07, 3.265489567638724e-07, 1.5961821020482603e-07, 1.376324121338257e-06, 2.7484454676596215e-06, 1.5907165789030842e-06, 3.41559598382446e-07, 3.488942468266032e-07, 1.765115143825824e-06, 2.1208334146649577e-06, 0.000651407812256366]",15
1411,0.3067319327965379,"[1.7479886982307846e-10, 3.416645091847137e-11, -1.3207747395771463e-10, -3.135181281255228e-10, -1.2595614828914137e-10, -1.1675639621788747e-10, 4.669332281936889e-11, 6.970602567379913e-11, 7.547740904501055e-11, 5.4980027475171056e-11, 4.698464534103053e-11, 4.712497753134315e-11, 5.261036745141112e-11, 4.860645913540296e-11, 3.9522166789263125e-11, 3.496936420988028e-11, -2.1930905008682444e-11, -3.989608990395688e-11, -3.642775317502789e-11, -5.4899203238978345e-11, -1.0937918626385823e-10, -1.0376412229451404e-10, -9.801849609747393e-11, -1.0824054152980267e-10, -1.0457502919170025e-10, -9.873392381454238e-11, -9.312063620203759e-11, -8.78497413703272e-11, -1.7015723899338475e-11, -2.5791594554513964e-11, 2.0397463232346702e-11, 6.274093050651075e-11, 6.061735141615898e-11, 5.639611694308044e-11, -5.850462891920927e-10]","[2.150091404473642e-06, 8.214468039113854e-08, 1.2275444305487326e-06, 6.916797246958595e-06, 1.1163964472871157e-06, 9.592704373062588e-07, 1.5342256176609226e-07, 3.4191674558314844e-07, 4.0087934394250624e-07, 2.1271083028295834e-07, 1.553429598288858e-07, 1.5627229288384115e-07, 1.9477013779578556e-07, 1.662522919332332e-07, 1.0991607979349283e-07, 8.60508535538429e-08, 3.3844862912246754e-08, 1.1200577176850857e-07, 9.337798445585577e-08, 2.1208589373600262e-07, 8.418778065788501e-07, 7.576595635327976e-07, 6.760763540114567e-07, 8.244410309998784e-07, 7.695479098401847e-07, 6.859816039650468e-07, 6.101990948081948e-07, 5.430760552371794e-07, 2.037420010481128e-08, 4.680972409687456e-08, 2.9277368085445232e-08, 2.7700116334017366e-07, 2.585672973509645e-07, 2.2380928044185566e-07, 2.4085749828373082e-05]",35
1412,0.1873196316882968,"[3.3059780607525013e-11, -2.1173998665524607e-10, 1.8212100230674544e-11, 4.938805614473907e-11, 7.776802118941717e-11, 1.3692959266453641e-10, 1.7673864108336268e-11, -3.256151251407324e-11, -7.181900213426573e-11, -5.436096711664007e-11, 5.918555229245115e-11, 8.159340564306561e-11, 4.7587718488006914e-11, 4.197265104921577e-11, 5.183942858311141e-11, 7.538836915843561e-11, 8.320944627770999e-11, 7.99291813291525e-11, 7.227008574917093e-11, 6.396395219043782e-11, 5.477152759114645e-11, 4.445511320172457e-11, 1.2814301841856945e-09]","[1.9227359260298726e-08, 7.887247193139046e-07, 2.333994331138456e-08, 1.71641985957649e-07, 4.255805947650515e-07, 1.3193935046729166e-06, 2.1980762099360618e-08, 7.460859308139334e-08, 3.629597244980687e-07, 2.0794766442122636e-07, 2.4649671104270965e-07, 4.684787029418658e-07, 1.5935637520669843e-07, 1.2396883164456085e-07, 1.8910373000835534e-07, 3.9993409473026986e-07, 4.872198928751459e-07, 4.4956289002584526e-07, 3.675334312447376e-07, 2.8790572059733677e-07, 2.1110056991346937e-07, 1.3906668527852162e-07, 0.00011554991215234622]",23
