Episode,Reward,Actor_Loss,Critic_Loss,Duration
1103,0.17918100114911795,"[-1.4552052896021905e-09, 6.106050665088958e-10, 4.690755006642178e-10, 2.524460918085225e-10, 7.592682732537881e-11, 7.395951212574303e-11, 3.6909145878505356e-11, 1.01338507030313e-10, 1.9895732283892187e-10, 2.141522792431516e-10, 1.006537214687242e-10, 4.355449681470169e-11, 4.047251769834226e-11, 7.030821237707929e-12, -2.3996363923695085e-11, -3.894263037040879e-11, -6.009593517264378e-11, -8.615242547138635e-11, -1.0288948859571434e-10, -5.743961556392563e-11, 8.424595222822351e-12, -3.409606152970923e-09]","[5.960573616903275e-06, 1.0494466096133692e-06, 3.870839918818092e-06, 4.484530563786393e-06, 4.0566752090853697e-07, 3.8491762666126306e-07, 9.586226923374852e-08, 7.226511229418975e-07, 2.7854766813106835e-06, 3.2271941563521978e-06, 7.129176538001047e-07, 1.334890811222067e-07, 1.1526572052389383e-07, 3.478498378228778e-09, 4.052010282862284e-08, 1.06716186110134e-07, 2.5413817184016807e-07, 5.222936465543171e-07, 7.449406780324352e-07, 2.321682046613205e-07, 4.994336499919427e-09, 0.0008180656004697084]",22
1104,0.13167906738817692,"[2.2732040250161845e-08, 1.660087605159788e-07, 6.2830514124812e-09, -1.3791140451857586e-09, -1.7113956085612614e-10, -9.4958721441607e-11, -6.689316635333231e-12, 7.776957550165164e-11, 7.340551083645508e-11, 7.544143781901269e-11, 1.0776947390045422e-10, 1.1037638858457655e-10, 1.736744220659503e-10, 1.9137538775915175e-10, 1.9884896507171845e-10, 2.4397686648747197e-10, 5.665148350431082e-09]","[8.486043725497439e-07, 5.486765439854935e-05, 2.1434541395137785e-06, 8.364884706679732e-06, 2.0610120827768696e-06, 6.345259748741228e-07, 3.1487863427770435e-09, 4.255976193690003e-07, 3.7917268969067663e-07, 4.004973277460522e-07, 8.17280636056239e-07, 8.572984597776667e-07, 2.122518253599992e-06, 2.5772221761144465e-06, 2.7824435164802708e-06, 4.188678303762572e-06, 0.00225840718485415]",17
1105,0.14130423497408628,"[2.1720076404108113e-08, 2.137618304587363e-09, -1.2947088956494213e-09, -5.215206738684586e-11, -9.666491218585094e-11, 5.970780120323482e-11, 1.077076344779826e-10, 1.162696744438918e-10, 3.396216988194034e-11, -2.680522817599673e-11, -6.437784333401808e-11, -1.1217606010749392e-10, -1.0391866533954186e-10, 2.94209136220136e-11, 7.224577186493164e-11, 2.3349325944943544e-11, -4.9370292576345065e-11, -8.700729914323801e-09]","[6.585400115000084e-06, 2.348739087665308e-07, 3.2765831292635994e-06, 1.9139154971981043e-07, 6.575327802238462e-07, 2.508660372768645e-07, 8.1634300386213e-07, 9.512892802376882e-07, 8.116533223301303e-08, 5.05613542145511e-08, 2.916436585564952e-07, 8.854826774040703e-07, 7.599181230943941e-07, 6.091048021517054e-08, 3.672861907944025e-07, 3.836439788074131e-08, 1.7151855047359277e-07, 0.005327102728188038]",18
1106,0.1335928486660123,"[-1.0585696763598662e-08, 2.926775044542751e-09, 3.2462938587274337e-12, 1.123723510076946e-11, -7.86686341069931e-11, -1.162785562280888e-10, -3.0944583701009165e-11, -8.069723361758818e-11, -9.861490790630256e-11, -1.0986191123496525e-10, -8.590057137825013e-11, -4.696532746040205e-11, 6.162049343005904e-11, 1.3160718348448341e-10, 1.4989433305689914e-10, 2.480895766598934e-10, 7.552926284404293e-09]","[3.5696077702596085e-06, 3.8633339727311977e-07, 1.0264011862659572e-11, 8.885842284200862e-09, 4.3549476913540275e-07, 9.514346288597153e-07, 6.738279267892722e-08, 4.582442443279433e-07, 6.8432882471825e-07, 8.493251471008989e-07, 5.192443950363668e-07, 1.5521524687756028e-07, 2.671960714906163e-07, 1.2188180562588968e-06, 1.5810664990567602e-06, 4.3310851651767734e-06, 0.00401430344209075]",17
1107,0.1952263591811061,"[-6.505286864744164e-10, 4.819106780296067e-10, 3.213287691483657e-10, 2.664686526987481e-10, 3.86286592990448e-11, -8.632828479848698e-11, -2.8336447771559747e-11, -2.7887029491191484e-11, 7.363088611045399e-11, 1.1613467132409738e-10, 1.0078339551800042e-10, 7.098766713342641e-11, -1.8592240594306197e-11, -1.896527553058025e-11, -2.7409190368754555e-12, 2.1465497782036103e-11, 1.4479086332674918e-11, 3.154810180455714e-12, -1.1138647296182747e-11, -2.225953102397149e-11, -3.7956308235331804e-11, -4.245937282321144e-11, 2.16340296371742e-11, -5.243998568715824e-09]","[1.191166461467219e-06, 8.070260832937493e-07, 1.8164312223234447e-06, 4.996569714421639e-06, 1.0500234282062593e-07, 5.244281169325404e-07, 5.6502869938412914e-08, 5.472480424373316e-08, 3.81504605684313e-07, 9.490814818491344e-07, 7.147557425923878e-07, 3.54605532493224e-07, 2.4324458891555878e-08, 2.5310344042850375e-08, 5.286546755911559e-10, 3.242363177946572e-08, 1.475237709769317e-08, 7.003677637840156e-10, 8.730610012719353e-09, 3.486676902753061e-08, 1.0137891592876258e-07, 1.2686064110312145e-07, 3.293476424914843e-08, 0.0019351064693182707]",24
1108,0.10155089013278484,"[1.0112930226569006e-07, 2.80497811644409e-08, 5.439819705799209e-10, 7.084733494311379e-11, -2.471800758865883e-12, -3.5798035542822237e-12, 1.0494717074538418e-11, 8.535972623180399e-11, 5.2603039979448596e-11, 2.1496890378891464e-10, 2.283018496473943e-10, 2.3499160950457565e-10, 2.5223070854174523e-10, 1.067560817524793e-09]","[1.932009035954252e-05, 1.898665323096793e-05, 4.928579073748551e-07, 3.5320493907420314e-07, 4.2993880677855145e-10, 9.017747659711972e-10, 7.750347918999978e-09, 5.127265012561111e-07, 1.9471588075248292e-07, 3.2518535135750426e-06, 3.6677402022178285e-06, 3.885835667460924e-06, 4.476881713344483e-06, 8.01982605480589e-05]",14
1109,-0.02178836613893509,[-1.0008597200794611e-05],[0.001988651929423213],1
1110,0.1965194270014763,"[-6.569226274066864e-10, -4.941608788833207e-10, 2.246336866518206e-10, 1.0530600003111346e-10, -2.658185060955276e-10, -3.6182085105807005e-10, 1.3383962341184663e-11, 1.3926639008676744e-10, 1.5863844959884688e-10, 9.086244256995002e-11, 1.2748781197391423e-10, 1.314313241573828e-10, 1.584639225393758e-10, 1.1531665899955357e-10, 1.3807512078134465e-10, 1.6698732674402805e-10, 1.8817417068994757e-10, 1.911018288058841e-10, 2.086296968517587e-10, 2.2961735290927265e-10, 2.3186688680176815e-10, 1.5982883072584997e-10, 1.3305158363952074e-10, 1.020930118222907e-09]","[3.3741594052116852e-06, 8.485769171784341e-07, 5.681321795236727e-07, 7.803436687936482e-07, 4.972217539034318e-06, 9.212273653247394e-06, 1.2605181787250785e-08, 1.3648104868480004e-06, 1.7709105577523587e-06, 5.80962989715772e-07, 1.143713006968028e-06, 1.2155629747212515e-06, 1.7670162151262048e-06, 9.357585213365383e-07, 1.3415614148470922e-06, 1.9622157196863554e-06, 2.4917226255638525e-06, 2.5698593617562437e-06, 3.062893711103243e-06, 3.710129931278061e-06, 3.783181227845489e-06, 1.797587174223736e-06, 1.2457181810532347e-06, 7.334520341828465e-05]",24
1111,0.07115789130330086,"[9.233809237230162e-07, 1.3567627377142344e-07, 8.569142728731549e-09, 1.0872611699852541e-09, 4.2981623815663283e-10, 4.997283142849085e-10, 4.310221624059807e-10, 3.486351485282313e-10, 2.32881741668578e-10, 1.989726439166617e-10, -4.136324616155207e-09]","[7.111082959454507e-05, 1.1439316949690692e-05, 4.2180986383755226e-06, 9.242828127753455e-06, 1.3000058970646933e-05, 1.7573069271747954e-05, 1.3073109585093334e-05, 8.553070983907674e-06, 3.816370735876262e-06, 2.785905735436245e-06, 0.0012039513094350696]",11
1112,-0.013480204157531261,"[6.176348506414797e-06, -1.59444007294951e-05]","[0.00016165546549018472, 0.0008364020613953471]",2
1113,0.20316478703171015,"[-6.044624245582497e-10, -5.092408716933505e-10, -1.4899019518122003e-10, 1.5417180032617495e-10, 2.969118562123896e-10, 3.219282895816633e-10, 3.8862874029987893e-10, 1.7452707334886242e-10, 6.955326072033419e-12, 2.686651248695604e-11, -3.771916459727187e-11, -4.5765176370782257e-11, -4.224176911038491e-11, -9.819613178141395e-11, -9.382096488597114e-11, -7.827161835338714e-11, -5.81152972967125e-11, -4.4399157961283464e-11, 2.8654415645812392e-11, 3.169820309012472e-11, -2.5045746726570783e-11, -2.6064376351664365e-11, -3.103873061349738e-11, -4.0314421939635636e-11, -4.5498166345581126e-10]","[1.6069345747382613e-06, 5.069013013780932e-07, 9.762812425151424e-08, 1.6725904288250604e-06, 6.203471457411069e-06, 7.292862392205279e-06, 1.062795035977615e-05, 2.1434104837680934e-06, 3.4041969243503445e-09, 5.0792813510724955e-08, 1.0011608253535087e-07, 1.473838722176879e-07, 1.255636448149744e-07, 6.785290338484629e-07, 6.194117645463848e-07, 4.3111026570841204e-07, 2.3766247636558546e-07, 1.3871682824628806e-07, 5.77780419064311e-08, 7.070481444770849e-08, 4.414155796439445e-08, 4.780511275725985e-08, 6.77934295367777e-08, 1.143669692282856e-07, 1.4566911886504386e-05]",25
1114,0.14250018261373043,"[4.681454779387195e-09, 2.972143642310243e-09, -1.9451822097504845e-10, -1.0498625580002141e-10, 6.10072062312561e-11, 3.2290618096064705e-11, 4.019451785297612e-11, -1.1294078519630268e-11, -4.977263740046922e-11, -8.759883096676191e-11, -8.062040618428412e-11, -6.83928538802725e-11, -6.780843248010981e-11, -6.852547002056397e-11, -5.871770430987411e-11, -9.926282885930338e-12, 9.910451626016226e-11, 1.7308798838655548e-09]","[4.917705496154667e-07, 1.284319068872719e-06, 1.6641030242681154e-07, 7.756121362945123e-07, 2.619038923512562e-07, 7.337234819715377e-08, 1.1368766905661687e-07, 8.975967524804673e-09, 1.7432552112950361e-07, 5.399782594395219e-07, 4.5737212417407136e-07, 3.291555401574442e-07, 3.2355424650631903e-07, 3.3043326652659744e-07, 2.426151013423805e-07, 6.933507989970167e-09, 6.911408831911103e-07, 0.0002108208427671343]",18
1115,0.18610699195414782,"[-2.8712388022711366e-09, 2.2254940112986787e-09, 1.909066016381189e-09, 4.435812273051454e-10, 1.9931259420680192e-10, 1.1662139309809305e-10, 8.502177434310809e-11, 5.360956817357376e-11, -2.4994232378228176e-11, -7.498002912997848e-11, -7.286794084793158e-11, -8.902036052749196e-11, -1.0967850239129717e-10, -1.0592683674648384e-10, -1.3709745838585974e-10, -1.1324276238955377e-10, -9.509150411535217e-11, -5.785950191183886e-11, -4.2835738428559367e-11, -4.331513273059251e-11, -3.237865878191748e-11, 8.434620363262368e-11, -4.2912789988136524e-10]","[3.712767238539527e-06, 1.205962917083525e-06, 3.1661841148888925e-06, 3.4615134154591942e-06, 2.7954333745583426e-06, 9.570533165970119e-07, 5.08674588672875e-07, 2.0223872354563355e-07, 4.3960163509382255e-08, 3.9561334119753155e-07, 3.7363943761192786e-07, 5.576457056122308e-07, 8.464917300443631e-07, 7.895719136286061e-07, 1.3226305100033642e-06, 9.024031442095293e-07, 6.363017632793344e-07, 2.3557493022963172e-07, 1.291196269903594e-07, 1.3202587467731064e-07, 7.377299482413946e-08, 5.006230026083358e-07, 1.295845413551433e-05]",23
1116,0.0918485838919878,"[-4.777505751007993e-07, 1.5560623012333963e-07, -3.485817190451712e-09, 1.374146456345482e-11, 2.8716098943171176e-10, 1.6132407909541513e-10, 1.9462745304288376e-10, 1.7208502678389692e-10, 1.9925863736780514e-10, 1.6706382111042473e-10, 1.2497426704616288e-10, 1.1169178082415243e-10, 2.55744120325474e-10]","[9.938237053574994e-05, 6.411352842405904e-06, 4.870239678211874e-08, 6.319883505412349e-11, 2.5789806841203244e-06, 1.8313785403734073e-06, 2.6655563942767913e-06, 2.0838472210016334e-06, 2.793920202748268e-06, 1.9640137907117605e-06, 1.0990587497872184e-06, 8.778536653153424e-07, 4.60247065348085e-06]",13
1117,0.15987089648842812,"[1.8860923489683046e-08, 2.60881591884754e-08, 8.858613398388115e-09, 1.970162699649336e-09, -2.7811534325516973e-11, -2.58717526568919e-11, -2.2317262621252e-11, 3.517719796009011e-11, 2.081979207091411e-11, -3.666756134834692e-11, -5.1556987845646773e-11, -3.4487971506402815e-11, -5.295675703509417e-11, -4.4908972374191336e-11, 6.762546772565159e-11, 5.7381661922040195e-11, 7.190759793163082e-11, 6.024725857090019e-11, 6.683654324435295e-11, -1.5074224091193855e-09]","[1.2929986041854136e-05, 1.4740560800419189e-05, 1.3805440175929107e-05, 2.22970647882903e-05, 5.4428905826853224e-08, 4.710113543637817e-08, 3.5047861501880107e-08, 8.707674936658805e-08, 3.050229580026098e-08, 9.461146532885323e-08, 1.870487267296994e-07, 8.369799076035633e-08, 1.9734332568077662e-07, 1.4192075070695864e-07, 3.218105462110543e-07, 2.3169995699845458e-07, 3.6385577573128103e-07, 2.554196214532567e-07, 3.1434581160283415e-07, 0.0001599004172021523]",20
1118,0.11293948628008366,"[1.3885217242659564e-07, 6.34811030408855e-08, -1.2144538708014352e-09, 8.101253695658173e-11, 1.2212188205129593e-10, 1.310827141276505e-10, 1.4696822925319708e-10, 8.981572430233342e-11, 3.2851502768105334e-11, -4.313860726967711e-11, -1.0160740304687721e-10, -6.426526845404457e-12, -1.6499858770946396e-11, -1.6713410169733045e-11, -6.367276150776036e-10]","[3.341370029374957e-05, 1.8294625988346525e-05, 3.2032872354648134e-07, 1.1545804312618202e-07, 1.0494619573364616e-06, 1.2091231837985106e-06, 1.5199407243926544e-06, 5.676549221789173e-07, 7.594342577021962e-08, 1.309519461756281e-07, 7.264912369464582e-07, 2.9062456885498023e-09, 1.9157559094651333e-08, 1.96566656285313e-08, 2.8529035262181424e-05]",15
1119,0.16892388183623552,"[2.0412160850469263e-09, 9.785335874923362e-10, 5.071570385872803e-10, -9.371260711876772e-11, -9.92051024661933e-11, -5.366729977085427e-11, -1.1073987560283882e-10, -1.3505997709106765e-10, -1.2873170585070426e-10, -1.2715963004783504e-10, -1.2049340691877575e-10, -8.594103900749772e-11, -7.987788902541482e-11, -8.897173275901338e-11, -9.21645121332304e-11, -3.428435660368656e-11, 8.248513851116801e-12, 1.2050162256915797e-10, 1.964206852722583e-10, 2.543485699835202e-10, 2.936966669864205e-09]","[1.076933585864026e-06, 1.5947928204695927e-06, 4.5248543756315485e-06, 6.179818115015223e-07, 6.925445177330403e-07, 2.0267452782718465e-07, 8.629542094240605e-07, 1.2836098903790116e-06, 1.1661401231322088e-06, 1.1378322142263642e-06, 1.0216597274848027e-06, 5.197337600293395e-07, 4.4898609985466464e-07, 5.570366283791373e-07, 5.977328783046687e-07, 8.271261009440423e-08, 4.787746199497178e-09, 1.0217989938610117e-06, 2.714901711442508e-06, 4.552377959043952e-06, 0.0006069846567697823]",21
1120,0.17003736644983292,"[4.860047919663657e-09, -2.558426359655641e-09, 2.099690976642421e-10, -5.215801679447907e-10, -3.500640333164995e-10, 1.1939428612439684e-10, 9.987478899464719e-11, 7.629453709426248e-13, -4.514078694173307e-11, -7.898304926756694e-11, -1.2136071314561292e-10, -1.4623414978931493e-10, -1.2513191871565965e-10, -1.2570923468846473e-10, -1.3800650899842282e-10, -1.2809976690508762e-10, -1.354250184215644e-10, -1.549884803830892e-10, -1.3799007769765836e-10, -1.514433196903031e-11, -3.0316251731221655e-09]","[7.905406164354645e-06, 7.996537192411779e-07, 1.5828282684537953e-08, 2.1270579964038916e-06, 8.62332308315672e-06, 1.0031059218817973e-06, 7.019261829555035e-07, 4.0960623781671757e-11, 1.4338968412630493e-07, 4.389828234252491e-07, 1.0364203717472265e-06, 1.5047949091240298e-06, 1.1018333907486522e-06, 1.1120237104478292e-06, 1.340228550361644e-06, 1.1547191434146953e-06, 1.290557975153206e-06, 1.6903575215110322e-06, 1.3399094314081594e-06, 1.6139123815150924e-08, 0.0006467414204962552]",21
1121,0.07214724831283092,"[4.4757098294212483e-07, 2.0364380759474443e-07, 2.5300335160238774e-09, 1.0419799745253755e-10, 9.63664842368317e-11, 5.967538269091577e-11, 6.9481316533615e-11, 5.7332701086654225e-11, 1.957243533912134e-10, 1.620477224628658e-10, 1.3323810110765777e-10]","[2.749416307779029e-05, 4.725595499621704e-05, 6.663221938651986e-07, 8.488988356702976e-08, 6.534791054946254e-07, 2.505937004571024e-07, 3.397158252482768e-07, 2.3130472470711538e-07, 2.6956865895044757e-06, 1.8478451693226816e-06, 1.2492132555053104e-06]",11
1122,0.08952275011688471,"[-1.946633432226008e-08, 1.3926323427781995e-09, 1.476321009885595e-10, -4.3416456541045534e-10, 1.0964830432502737e-10, 5.188739021777522e-11, -8.261836527412303e-12, -6.101808641689743e-11, -5.808504371929146e-11, -4.5954802463388233e-11, 2.4264149717234673e-11, 1.6067326635837986e-10, 1.637430857570621e-09]","[5.682814389729174e-06, 1.6123982149451876e-08, 3.029529738185488e-09, 1.0828100585058564e-06, 8.460256708531233e-07, 1.8945381441426434e-07, 4.803224484817292e-09, 2.619973429318634e-07, 2.3741509380670323e-07, 1.4860775365832524e-07, 4.1429512265267476e-08, 1.816631993278861e-06, 0.00018867119797505438]",13
1123,0.05023178365081549,"[1.2788740377800423e-06, 5.458791747514624e-07, -2.1937324845566764e-08, 5.237599243201885e-10, 1.6893909882131908e-10, 1.6479352604736874e-10, 1.189498638476394e-10, 1.4182889584990477e-10, -7.300643423135966e-10]","[1.1245455425523687e-05, 2.3255932319443673e-05, 4.474084107641829e-06, 3.93956156585773e-07, 2.0083530216652434e-06, 1.910997070808662e-06, 9.956520443665795e-07, 1.4154976497593452e-06, 3.750610267161392e-05]",9
1124,0.12361867632716894,"[1.0343637768528424e-07, 1.3374910956542863e-08, -9.185127325395115e-09, -7.572326099491988e-10, -1.4767655154290793e-10, -7.031842469418237e-11, 7.259793460834274e-11, 6.10054298744167e-11, 5.316059398241535e-11, 5.946333009321236e-11, 7.739898305603177e-11, 8.239298826540065e-11, 1.5381630691368997e-10, 1.9397086714612044e-10, 2.1599402821870228e-10, -3.807095194652277e-10]","[9.400238923262805e-06, 5.825314701723983e-07, 1.2843169315601699e-05, 1.0087377631862182e-05, 1.5346269037763705e-06, 3.4795090186889865e-07, 3.7087559690007765e-07, 2.618886583150015e-07, 1.988654503293219e-07, 2.488159225322306e-07, 4.2155110691055597e-07, 4.777054982696427e-07, 1.6648858718326665e-06, 2.6476018319954164e-06, 3.282941861471045e-06, 1.0199224561802112e-05]",16
1125,0.1043051928281784,"[-1.892419589921701e-07, 1.1440849334576342e-07, -9.572512560396262e-09, -1.1323424420339734e-09, -7.714718447404678e-11, -1.0622170677765386e-11, 6.458123619212941e-11, 9.915269993943099e-11, 1.1747182393495592e-10, 1.21108692519023e-10, 2.0294702030021483e-10, 2.104155460980195e-10, 1.943083749456065e-10, -1.1385635767524604e-09]","[7.978348548931535e-06, 7.028465006442275e-06, 3.0472892831312492e-06, 5.639170467475196e-06, 4.188127320503554e-07, 7.939740420681574e-09, 2.934893927886151e-07, 6.918130566191394e-07, 9.71062377175258e-07, 1.032120280797244e-06, 2.8983113224967383e-06, 3.115554363830597e-06, 2.656823653524043e-06, 9.122088522417471e-05]",14
1126,0.03124165814369917,"[-4.901730221718026e-07, 8.06432410627167e-07, 7.626780984537618e-08, -3.9076106794766474e-09, -8.083201469277768e-11, 1.2231295143383392e-10, -2.61608179563666e-09]","[3.1800134365767008e-06, 2.959101038868539e-05, 1.7147365724667907e-05, 4.472374257602496e-06, 2.0434499958810193e-07, 1.0527484164413181e-06, 0.00048159543075598776]",7
1127,0.059688618406653404,"[-2.0897424235499784e-07, 3.1430505487151095e-07, -1.9435673070944404e-09, -2.6375715500570607e-10, -5.4485756184607936e-11, -1.1205415761939008e-10, -9.539515011258715e-11, -7.060486223453566e-11, 1.189074533280987e-10, 3.1348104667650034e-10]","[7.386054676317144e-06, 2.7804600904346444e-05, 5.921420509480413e-08, 7.649056499303697e-08, 2.0890347229851614e-07, 8.835591529532394e-07, 6.403719226000248e-07, 3.5079139593108266e-07, 9.949421837518457e-07, 6.915161065990105e-06]",10
